Time [s], Analyzer Name, Decoded Protocol Result
17.597830041666668,SPI,MOSI: ' ' (0x20)
17.598608916666667,SPI,MOSI: ' ' (0x20)
17.599310958333334,SPI,MOSI: ' ' (0x20)
17.600049416666668,SPI,MOSI: ' ' (0x20)
17.600836583333333,SPI,MOSI: ' ' (0x20)
17.601617791666666,SPI,MOSI: ' ' (0x20)
17.602382124999998,SPI,MOSI: ' ' (0x20)
17.603088124999999,SPI,MOSI: ' ' (0x20)
17.621484250000002,SPI,MOSI: '194' (0xC2)
17.622450958333335,SPI,MOSI: '29' (0x1D)
17.623165250000000,SPI,MOSI: s (0x73)
17.624047166666667,SPI,MOSI: '0' (0x00)
17.624939041666668,SPI,MOSI: ' (0x27)
17.625645041666665,SPI,MOSI: '16' (0x10)
17.626506416666668,SPI,MOSI: '0' (0x00)
17.627275708333332,SPI,MOSI: ' (0x27)
17.628036375000001,SPI,MOSI: '0' (0x00)
17.628748333333334,SPI,MOSI: '0' (0x00)
17.629510000000000,SPI,MOSI: ' ' (0x20)
17.630264708333332,SPI,MOSI: ' ' (0x20)
17.631094291666667,SPI,MOSI: ' ' (0x20)
17.631870500000002,SPI,MOSI: ' ' (0x20)
17.632577500000000,SPI,MOSI: ' ' (0x20)
17.633315333333332,SPI,MOSI: ' ' (0x20)
17.634180000000001,SPI,MOSI: ' ' (0x20)
17.635003625000000,SPI,MOSI: ' ' (0x20)
17.635789791666667,SPI,MOSI: ' ' (0x20)
17.636607791666666,SPI,MOSI: ' ' (0x20)
17.637389666666667,SPI,MOSI: ' ' (0x20)
17.638117541666666,SPI,MOSI: ' ' (0x20)
17.638850041666668,SPI,MOSI: ' ' (0x20)
17.639580208333335,SPI,MOSI: ' ' (0x20)
17.657708000000000,SPI,MOSI: '194' (0xC2)
17.658470958333332,SPI,MOSI: '29' (0x1D)
17.659279000000002,SPI,MOSI: s (0x73)
17.660015500000000,SPI,MOSI: '0' (0x00)
17.660741375000001,SPI,MOSI: ( (0x28)
17.661476541666666,SPI,MOSI: '16' (0x10)
17.662338250000001,SPI,MOSI: '0' (0x00)
17.663092625000001,SPI,MOSI: ( (0x28)
17.663854958333335,SPI,MOSI: '0' (0x00)
17.664557958333333,SPI,MOSI: '0' (0x00)
17.665310999999999,SPI,MOSI: ' ' (0x20)
17.666120374999998,SPI,MOSI: ' ' (0x20)
17.666883041666665,SPI,MOSI: ' ' (0x20)
17.667752041666667,SPI,MOSI: ' ' (0x20)
17.668526624999998,SPI,MOSI: ' ' (0x20)
17.669311125000000,SPI,MOSI: ' ' (0x20)
17.670028083333332,SPI,MOSI: ' ' (0x20)
17.670798666666666,SPI,MOSI: ' ' (0x20)
17.671549083333332,SPI,MOSI: ' ' (0x20)
17.672394208333333,SPI,MOSI: ' ' (0x20)
17.673180041666665,SPI,MOSI: ' ' (0x20)
17.673946375000000,SPI,MOSI: ' ' (0x20)
17.674654666666665,SPI,MOSI: ' ' (0x20)
17.675387833333332,SPI,MOSI: ' ' (0x20)
17.694024500000001,SPI,MOSI: '194' (0xC2)
17.694773541666667,SPI,MOSI: '29' (0x1D)
17.695536874999998,SPI,MOSI: s (0x73)
17.696326708333334,SPI,MOSI: '0' (0x00)
17.697034333333335,SPI,MOSI: ) (0x29)
17.697755250000000,SPI,MOSI: '16' (0x10)
17.698547083333334,SPI,MOSI: '0' (0x00)
17.699318666666667,SPI,MOSI: ) (0x29)
17.700096250000001,SPI,MOSI: '0' (0x00)
17.700797916666666,SPI,MOSI: '0' (0x00)
17.701566875000001,SPI,MOSI: ' ' (0x20)
17.702282833333335,SPI,MOSI: ' ' (0x20)
17.703082916666666,SPI,MOSI: ' ' (0x20)
17.703784958333333,SPI,MOSI: ' ' (0x20)
17.704594624999999,SPI,MOSI: ' ' (0x20)
17.705308583333334,SPI,MOSI: ' ' (0x20)
17.706080208333333,SPI,MOSI: ' ' (0x20)
17.706845166666668,SPI,MOSI: ' ' (0x20)
17.707664125000001,SPI,MOSI: ' ' (0x20)
17.708378083333333,SPI,MOSI: ' ' (0x20)
17.709115250000000,SPI,MOSI: ' ' (0x20)
17.709867958333334,SPI,MOSI: ' ' (0x20)
17.710649499999999,SPI,MOSI: ' ' (0x20)
17.711365416666666,SPI,MOSI: ' ' (0x20)
17.729215916666668,SPI,MOSI: '194' (0xC2)
17.729995124999999,SPI,MOSI: '29' (0x1D)
17.730779625000000,SPI,MOSI: s (0x73)
17.731549916666665,SPI,MOSI: '0' (0x00)
17.732269166666665,SPI,MOSI: * (0x2A)
17.733009291666665,SPI,MOSI: '16' (0x10)
17.733865708333333,SPI,MOSI: '0' (0x00)
17.734787041666667,SPI,MOSI: * (0x2A)
17.735735250000001,SPI,MOSI: '0' (0x00)
17.736473708333332,SPI,MOSI: '0' (0x00)
17.737293999999999,SPI,MOSI: ' ' (0x20)
17.738128875000001,SPI,MOSI: ' ' (0x20)
17.738905124999999,SPI,MOSI: ' ' (0x20)
17.739804916666667,SPI,MOSI: ' ' (0x20)
17.740582166666666,SPI,MOSI: ' ' (0x20)
17.741392541666666,SPI,MOSI: ' ' (0x20)
17.742161791666668,SPI,MOSI: ' ' (0x20)
17.742909874999999,SPI,MOSI: ' ' (0x20)
17.743859041666667,SPI,MOSI: ' ' (0x20)
17.744635291666668,SPI,MOSI: ' ' (0x20)
17.745340625000001,SPI,MOSI: ' ' (0x20)
17.746061541666666,SPI,MOSI: ' ' (0x20)
17.746889791666668,SPI,MOSI: ' ' (0x20)
17.747654125000000,SPI,MOSI: ' ' (0x20)
17.765461500000001,SPI,MOSI: '194' (0xC2)
17.766242041666668,SPI,MOSI: '29' (0x1D)
17.767038833333334,SPI,MOSI: s (0x73)
17.767816041666666,SPI,MOSI: '0' (0x00)
17.768526708333333,SPI,MOSI: + (0x2B)
17.769251916666665,SPI,MOSI: '16' (0x10)
17.770039749999999,SPI,MOSI: '0' (0x00)
17.770808375000001,SPI,MOSI: + (0x2B)
17.771587250000000,SPI,MOSI: '0' (0x00)
17.772293916666666,SPI,MOSI: '0' (0x00)
17.773066166666666,SPI,MOSI: ' ' (0x20)
17.773768541666666,SPI,MOSI: ' ' (0x20)
17.774587499999999,SPI,MOSI: ' ' (0x20)
17.775375000000000,SPI,MOSI: ' ' (0x20)
17.776094916666668,SPI,MOSI: ' ' (0x20)
17.776810541666666,SPI,MOSI: ' ' (0x20)
17.777573208333333,SPI,MOSI: ' ' (0x20)
17.778339833333334,SPI,MOSI: ' ' (0x20)
17.779174375000000,SPI,MOSI: ' ' (0x20)
17.780020833333332,SPI,MOSI: ' ' (0x20)
17.780821583333335,SPI,MOSI: ' ' (0x20)
17.781670041666668,SPI,MOSI: ' ' (0x20)
17.782372083333332,SPI,MOSI: ' ' (0x20)
17.783155916666665,SPI,MOSI: ' ' (0x20)
17.801681583333334,SPI,MOSI: '194' (0xC2)
17.802420750000000,SPI,MOSI: '29' (0x1D)
17.803280125000001,SPI,MOSI: s (0x73)
17.804060666666668,SPI,MOSI: '1' (0x01)
17.804762708333332,SPI,MOSI: " (0x22)
17.805499500000000,SPI,MOSI: '16' (0x10)
17.806273416666667,SPI,MOSI: '1' (0x01)
17.807022166666666,SPI,MOSI: " (0x22)
17.807824249999999,SPI,MOSI: ' ' (0x20)
17.808592208333334,SPI,MOSI: ' ' (0x20)
17.809351541666668,SPI,MOSI: ' ' (0x20)
17.810108583333335,SPI,MOSI: ' ' (0x20)
17.810879166666666,SPI,MOSI: ' ' (0x20)
17.811811124999998,SPI,MOSI: ' ' (0x20)
17.812525749999999,SPI,MOSI: ' ' (0x20)
17.813362916666666,SPI,MOSI: ' ' (0x20)
17.814131541666665,SPI,MOSI: ' ' (0x20)
17.814839541666668,SPI,MOSI: ' ' (0x20)
17.815573375000000,SPI,MOSI: ' ' (0x20)
17.816363500000001,SPI,MOSI: ' ' (0x20)
17.817139416666667,SPI,MOSI: ' ' (0x20)
17.817923291666666,SPI,MOSI: ' ' (0x20)
17.818700166666666,SPI,MOSI: ' ' (0x20)
17.819424083333335,SPI,MOSI: ' ' (0x20)
17.828961208333332,SPI,MOSI: '0' (0x00)
17.829660583333332,SPI,MOSI: '30' (0x1E)
17.830458041666667,SPI,MOSI: '236' (0xEC)
17.831183583333335,SPI,MOSI: '143' (0x8F)
17.831997250000001,SPI,MOSI: '255' (0xFF)
17.832864624999999,SPI,MOSI: '199' (0xC7)
17.833627916666668,SPI,MOSI: '199' (0xC7)
17.834554458333333,SPI,MOSI: '252' (0xFC)
17.835456874999998,SPI,MOSI: '198' (0xC6)
17.836359500000000,SPI,MOSI: s (0x73)
17.837262083333332,SPI,MOSI: '1' (0x01)
17.838165125000000,SPI,MOSI: '3' (0x03)
17.839067958333334,SPI,MOSI: ' ' (0x20)
17.839970916666665,SPI,MOSI: ' ' (0x20)
17.840873875000000,SPI,MOSI: w (0x77)
17.841776333333332,SPI,MOSI: w (0x77)
17.842678750000001,SPI,MOSI: w (0x77)
17.843581208333333,SPI,MOSI: . (0x2E)
17.844483875000002,SPI,MOSI: i (0x69)
17.845386541666667,SPI,MOSI: M (0x4D)
17.846289166666665,SPI,MOSI: I (0x49)
17.847191916666667,SPI,MOSI: V (0x56)
17.848094583333335,SPI,MOSI: . (0x2E)
17.848997208333333,SPI,MOSI: c (0x63)
17.849899874999998,SPI,MOSI: a (0x61)
17.850802583333333,SPI,MOSI: ' ' (0x20)
17.851705541666668,SPI,MOSI: ' ' (0x20)
17.852608458333332,SPI,MOSI: ' ' (0x20)
17.853511416666667,SPI,MOSI: '0' (0x00)
17.854414458333334,SPI,MOSI: '0' (0x00)
17.855317541666668,SPI,MOSI: ' ' (0x20)
17.856220458333333,SPI,MOSI: ' ' (0x20)
17.857123416666667,SPI,MOSI: ' ' (0x20)
17.858026375000001,SPI,MOSI: ' ' (0x20)
17.858929333333332,SPI,MOSI: ' ' (0x20)
17.859832291666667,SPI,MOSI: ' ' (0x20)
17.860735250000001,SPI,MOSI: ' ' (0x20)
17.861638166666665,SPI,MOSI: ' ' (0x20)
17.862541125000000,SPI,MOSI: ' ' (0x20)
17.863444083333334,SPI,MOSI: ' ' (0x20)
17.864347124999998,SPI,MOSI: ' ' (0x20)
17.865250083333333,SPI,MOSI: ' ' (0x20)
17.866153041666667,SPI,MOSI: ' ' (0x20)
17.867056000000002,SPI,MOSI: ' ' (0x20)
17.867958916666666,SPI,MOSI: ' ' (0x20)
17.868861875000000,SPI,MOSI: ' ' (0x20)
17.869764833333335,SPI,MOSI: ' ' (0x20)
17.870667791666666,SPI,MOSI: ' ' (0x20)
17.888387250000001,SPI,MOSI: '197' (0xC5)
17.889103208333335,SPI,MOSI: '25' (0x19)
17.889909916666667,SPI,MOSI: s (0x73)
17.890626500000000,SPI,MOSI: '1' (0x01)
17.891382875000001,SPI,MOSI: '4' (0x04)
17.892180333333332,SPI,MOSI: '16' (0x10)
17.892989666666665,SPI,MOSI: '1' (0x01)
17.893856041666666,SPI,MOSI: '4' (0x04)
17.894624333333333,SPI,MOSI: S (0x53)
17.895452250000002,SPI,MOSI: e (0x65)
17.896153916666666,SPI,MOSI: r (0x72)
17.896953041666666,SPI,MOSI: i (0x69)
17.897721333333333,SPI,MOSI: a (0x61)
17.898485958333332,SPI,MOSI: l (0x6C)
17.899202208333332,SPI,MOSI: : (0x3A)
17.899975166666668,SPI,MOSI: ' ' (0x20)
17.900703333333333,SPI,MOSI: 0 (0x30)
17.901478250000000,SPI,MOSI: 1 (0x31)
17.902245874999998,SPI,MOSI: 8 (0x38)
17.903056249999999,SPI,MOSI: D (0x44)
17.903768541666668,SPI,MOSI: 8 (0x38)
17.904500375000001,SPI,MOSI: 7 (0x37)
17.905266041666668,SPI,MOSI: '0' (0x00)
17.906049208333332,SPI,MOSI: '0' (0x00)
17.906768791666668,SPI,MOSI: ' ' (0x20)
17.907473458333332,SPI,MOSI: ' ' (0x20)
17.908220541666665,SPI,MOSI: ' ' (0x20)
17.909065041666668,SPI,MOSI: ' ' (0x20)
17.909853875000000,SPI,MOSI: ' ' (0x20)
17.910630791666666,SPI,MOSI: ' ' (0x20)
17.911486208333333,SPI,MOSI: ' ' (0x20)
17.912211750000001,SPI,MOSI: ' ' (0x20)
17.913028708333332,SPI,MOSI: ' ' (0x20)
17.913744333333334,SPI,MOSI: ' ' (0x20)
17.914560666666667,SPI,MOSI: ' ' (0x20)
17.915329624999998,SPI,MOSI: ' ' (0x20)
17.916113458333335,SPI,MOSI: ' ' (0x20)
17.916829083333333,SPI,MOSI: ' ' (0x20)
17.917545000000000,SPI,MOSI: ' ' (0x20)
17.918302041666667,SPI,MOSI: ' ' (0x20)
17.919151833333334,SPI,MOSI: ' ' (0x20)
17.920025791666667,SPI,MOSI: ' ' (0x20)
17.920808999999998,SPI,MOSI: ' ' (0x20)
17.921645208333334,SPI,MOSI: ' ' (0x20)
18.387892791666665,SPI,MOSI: '193' (0xC1)
18.388704833333332,SPI,MOSI: '27' (0x1B)
18.389495291666666,SPI,MOSI: '127' (0x7F)
18.390418291666666,SPI,MOSI: '1' (0x01)
18.391142833333333,SPI,MOSI: '8' (0x08)
18.391974416666667,SPI,MOSI: '16' (0x10)
18.392743708333334,SPI,MOSI: '0' (0x00)
18.393482166666665,SPI,MOSI: '195' (0xC3)
18.394214999999999,SPI,MOSI: '1' (0x01)
18.394934249999999,SPI,MOSI: '0' (0x00)
18.395714125000001,SPI,MOSI: '129' (0x81)
18.396555291666665,SPI,MOSI: '1' (0x01)
18.397400125000001,SPI,MOSI: '255' (0xFF)
18.398184958333335,SPI,MOSI: '0' (0x00)
19.522386999999998,SPI,MOSI: '193' (0xC1)
19.523208958333335,SPI,MOSI: '27' (0x1B)
19.524013041666667,SPI,MOSI: '127' (0x7F)
19.524895291666667,SPI,MOSI: '1' (0x01)
19.525674500000001,SPI,MOSI: '8' (0x08)
19.526518666666668,SPI,MOSI: '16' (0x10)
19.527301833333333,SPI,MOSI: '0' (0x00)
19.528004208333332,SPI,MOSI: '195' (0xC3)
19.528740333333332,SPI,MOSI: '1' (0x01)
19.529528166666665,SPI,MOSI: '0' (0x00)
19.530291166666668,SPI,MOSI: '129' (0x81)
19.531076333333335,SPI,MOSI: '1' (0x01)
19.531871124999999,SPI,MOSI: '255' (0xFF)
19.532580416666665,SPI,MOSI: '0' (0x00)
20.668101875000001,SPI,MOSI: '193' (0xC1)
20.668893666666666,SPI,MOSI: '27' (0x1B)
20.669709000000001,SPI,MOSI: '127' (0x7F)
20.670537249999999,SPI,MOSI: '1' (0x01)
20.671243583333332,SPI,MOSI: '8' (0x08)
20.672054916666667,SPI,MOSI: '16' (0x10)
20.672786750000000,SPI,MOSI: '0' (0x00)
20.673643500000001,SPI,MOSI: '195' (0xC3)
20.674428666666667,SPI,MOSI: '1' (0x01)
20.675195291666668,SPI,MOSI: '0' (0x00)
20.675896666666667,SPI,MOSI: '129' (0x81)
20.676681166666668,SPI,MOSI: '1' (0x01)
20.677395458333333,SPI,MOSI: '255' (0xFF)
20.678216416666668,SPI,MOSI: '0' (0x00)
21.803634333333335,SPI,MOSI: '193' (0xC1)
21.804340666666668,SPI,MOSI: '27' (0x1B)
21.805142750000002,SPI,MOSI: '127' (0x7F)
21.805887500000001,SPI,MOSI: '1' (0x01)
21.806732291666666,SPI,MOSI: '8' (0x08)
21.807512166666665,SPI,MOSI: '16' (0x10)
21.808281458333333,SPI,MOSI: '0' (0x00)
21.808990416666667,SPI,MOSI: '195' (0xC3)
21.809720958333333,SPI,MOSI: '1' (0x01)
21.810515083333332,SPI,MOSI: '0' (0x00)
21.811284333333333,SPI,MOSI: '129' (0x81)
21.812030083333333,SPI,MOSI: '1' (0x01)
21.812796708333334,SPI,MOSI: '255' (0xFF)
21.813511999999999,SPI,MOSI: '0' (0x00)
21.860705041666666,SPI,MOSI: '0' (0x00)
21.861537250000001,SPI,MOSI: '30' (0x1E)
21.862331041666668,SPI,MOSI: '236' (0xEC)
21.863158625000001,SPI,MOSI: '143' (0x8F)
21.864022333333335,SPI,MOSI: '143' (0x8F)
21.865198416666665,SPI,MOSI: '0' (0x00)
21.866398083333333,SPI,MOSI: '138' (0x8A)
21.867597791666668,SPI,MOSI: '175' (0xAF)
21.868797458333333,SPI,MOSI: 7 (0x37)
21.870007166666667,SPI,MOSI: '1' (0x01)
22.941793458333333,SPI,MOSI: '193' (0xC1)
22.942550166666667,SPI,MOSI: '27' (0x1B)
22.943330041666666,SPI,MOSI: '127' (0x7F)
22.944043958333335,SPI,MOSI: '1' (0x01)
22.944797333333334,SPI,MOSI: '8' (0x08)
22.945509625000000,SPI,MOSI: '16' (0x10)
22.946310041666667,SPI,MOSI: '0' (0x00)
22.947082958333333,SPI,MOSI: '195' (0xC3)
22.947860166666668,SPI,MOSI: '1' (0x01)
22.948573124999999,SPI,MOSI: '0' (0x00)
22.949325166666668,SPI,MOSI: '129' (0x81)
22.950093124999999,SPI,MOSI: '1' (0x01)
22.950860083333332,SPI,MOSI: '255' (0xFF)
22.951566416666665,SPI,MOSI: '0' (0x00)
24.076723749999999,SPI,MOSI: '193' (0xC1)
24.077425458333334,SPI,MOSI: '27' (0x1B)
24.078229833333335,SPI,MOSI: '127' (0x7F)
24.079030916666667,SPI,MOSI: '1' (0x01)
24.079903208333334,SPI,MOSI: '8' (0x08)
24.080793083333333,SPI,MOSI: '16' (0x10)
24.081542791666667,SPI,MOSI: '0' (0x00)
24.082341875000001,SPI,MOSI: '195' (0xC3)
24.083110166666668,SPI,MOSI: '1' (0x01)
24.083867500000000,SPI,MOSI: '0' (0x00)
24.084580791666667,SPI,MOSI: '129' (0x81)
24.085519999999999,SPI,MOSI: '1' (0x01)
24.086370458333334,SPI,MOSI: '255' (0xFF)
24.087117541666668,SPI,MOSI: '0' (0x00)
25.220316791666665,SPI,MOSI: '193' (0xC1)
25.221122833333332,SPI,MOSI: '27' (0x1B)
25.221981208333332,SPI,MOSI: '127' (0x7F)
25.222831958333334,SPI,MOSI: '1' (0x01)
25.223600583333333,SPI,MOSI: '8' (0x08)
25.224458958333333,SPI,MOSI: '16' (0x10)
25.225238833333332,SPI,MOSI: '0' (0x00)
25.225963374999999,SPI,MOSI: '195' (0xC3)
25.226666708333333,SPI,MOSI: '1' (0x01)
25.227448583333334,SPI,MOSI: '0' (0x00)
25.228218166666668,SPI,MOSI: '129' (0x81)
25.228975833333333,SPI,MOSI: '1' (0x01)
25.229687458333334,SPI,MOSI: '255' (0xFF)
25.230457083333334,SPI,MOSI: '0' (0x00)
26.350410499999999,SPI,MOSI: '193' (0xC1)
26.351130416666667,SPI,MOSI: '27' (0x1B)
26.351924499999999,SPI,MOSI: '127' (0x7F)
26.352627500000001,SPI,MOSI: '1' (0x01)
26.353430916666667,SPI,MOSI: '8' (0x08)
26.354138208333332,SPI,MOSI: '16' (0x10)
26.354928041666668,SPI,MOSI: '0' (0x00)
26.355647291666667,SPI,MOSI: '195' (0xC3)
26.356418541666667,SPI,MOSI: '1' (0x01)
26.357203041666665,SPI,MOSI: '0' (0x00)
26.358050500000001,SPI,MOSI: '129' (0x81)
26.358929750000001,SPI,MOSI: '1' (0x01)
26.359732125000001,SPI,MOSI: '255' (0xFF)
26.360516666666665,SPI,MOSI: '0' (0x00)
27.484960791666666,SPI,MOSI: '193' (0xC1)
27.485755874999999,SPI,MOSI: '27' (0x1B)
27.486479750000001,SPI,MOSI: '127' (0x7F)
27.487231791666666,SPI,MOSI: '1' (0x01)
27.487994458333333,SPI,MOSI: '8' (0x08)
27.488887958333333,SPI,MOSI: '16' (0x10)
27.489672458333335,SPI,MOSI: '0' (0x00)
27.490515250000001,SPI,MOSI: '195' (0xC3)
27.491406125000001,SPI,MOSI: '1' (0x01)
27.492175041666666,SPI,MOSI: '0' (0x00)
27.493020166666668,SPI,MOSI: '129' (0x81)
27.493972291666665,SPI,MOSI: '1' (0x01)
27.494723041666667,SPI,MOSI: '255' (0xFF)
27.495543958333332,SPI,MOSI: '0' (0x00)
28.620909458333333,SPI,MOSI: '193' (0xC1)
28.621623374999999,SPI,MOSI: '27' (0x1B)
28.622541750000000,SPI,MOSI: '127' (0x7F)
28.623259958333332,SPI,MOSI: '1' (0x01)
28.624041833333333,SPI,MOSI: '8' (0x08)
28.624748791666665,SPI,MOSI: '16' (0x10)
28.625487916666668,SPI,MOSI: '0' (0x00)
28.626233666666668,SPI,MOSI: '195' (0xC3)
28.627064541666666,SPI,MOSI: '1' (0x01)
28.627839791666666,SPI,MOSI: '0' (0x00)
28.628613000000001,SPI,MOSI: '129' (0x81)
28.629314041666667,SPI,MOSI: '1' (0x01)
28.630061749999999,SPI,MOSI: '255' (0xFF)
28.630850916666667,SPI,MOSI: '0' (0x00)
28.938168958333332,SPI,MOSI: '192' (0xC0)
28.938868958333334,SPI,MOSI: '27' (0x1B)
28.939701833333334,SPI,MOSI: q (0x71)
28.940414791666665,SPI,MOSI: '0' (0x00)
28.941263541666668,SPI,MOSI: '0' (0x00)
28.942780208333332,SPI,MOSI: '16' (0x10)
29.756938583333334,SPI,MOSI: '193' (0xC1)
29.757679666666668,SPI,MOSI: '27' (0x1B)
29.758527125000001,SPI,MOSI: '127' (0x7F)
29.759293416666665,SPI,MOSI: '1' (0x01)
29.760092833333335,SPI,MOSI: '8' (0x08)
29.760822666666666,SPI,MOSI: '16' (0x10)
29.761572041666668,SPI,MOSI: '0' (0x00)
29.762343625000000,SPI,MOSI: '195' (0xC3)
29.763149333333335,SPI,MOSI: '1' (0x01)
29.763861916666666,SPI,MOSI: '0' (0x00)
29.764596416666667,SPI,MOSI: '129' (0x81)
29.765346458333333,SPI,MOSI: '1' (0x01)
29.766130291666666,SPI,MOSI: '255' (0xFF)
29.766868416666668,SPI,MOSI: '0' (0x00)
29.928229000000002,SPI,MOSI: '192' (0xC0)
29.929021458333334,SPI,MOSI: '27' (0x1B)
29.929818541666666,SPI,MOSI: q (0x71)
29.930518208333332,SPI,MOSI: '128' (0x80)
29.931304708333332,SPI,MOSI: '0' (0x00)
29.932714708333332,SPI,MOSI: '16' (0x10)
30.490736125000002,SPI,MOSI: '192' (0xC0)
30.491435458333335,SPI,MOSI: '26' (0x1A)
30.492248125000000,SPI,MOSI: t (0x74)
30.492962041666665,SPI,MOSI: * (0x2A)
30.493787625000000,SPI,MOSI: '144' (0x90)
30.895565999999999,SPI,MOSI: '193' (0xC1)
30.896377333333334,SPI,MOSI: '27' (0x1B)
30.897167458333332,SPI,MOSI: '127' (0x7F)
30.897867166666668,SPI,MOSI: '1' (0x01)
30.898579750000000,SPI,MOSI: '8' (0x08)
30.899344708333334,SPI,MOSI: '16' (0x10)
30.900178916666668,SPI,MOSI: '0' (0x00)
30.901023708333334,SPI,MOSI: '195' (0xC3)
30.901811166666668,SPI,MOSI: '1' (0x01)
30.902675208333335,SPI,MOSI: '0' (0x00)
30.903455708333333,SPI,MOSI: '129' (0x81)
30.904175625000001,SPI,MOSI: '1' (0x01)
30.904876625000000,SPI,MOSI: '255' (0xFF)
30.905668416666668,SPI,MOSI: '0' (0x00)
31.911734333333332,SPI,MOSI: '0' (0x00)
31.912493333333334,SPI,MOSI: '30' (0x1E)
31.913336458333333,SPI,MOSI: '236' (0xEC)
31.914198833333334,SPI,MOSI: '143' (0x8F)
31.914961458333334,SPI,MOSI: '143' (0x8F)
31.916140291666668,SPI,MOSI: '0' (0x00)
31.917339999999999,SPI,MOSI: '138' (0x8A)
31.918539666666668,SPI,MOSI: '175' (0xAF)
31.919739374999999,SPI,MOSI: 7 (0x37)
31.920949041666667,SPI,MOSI: '1' (0x01)
32.030544208333332,SPI,MOSI: '193' (0xC1)
32.031277666666668,SPI,MOSI: '27' (0x1B)
32.032201333333333,SPI,MOSI: '127' (0x7F)
32.032916583333332,SPI,MOSI: '1' (0x01)
32.033702750000003,SPI,MOSI: '8' (0x08)
32.034506791666665,SPI,MOSI: '16' (0x10)
32.035218708333332,SPI,MOSI: '0' (0x00)
32.035932000000003,SPI,MOSI: '195' (0xC3)
32.036714166666670,SPI,MOSI: '1' (0x01)
32.037609666666668,SPI,MOSI: '0' (0x00)
32.038391833333336,SPI,MOSI: '129' (0x81)
32.039195874999997,SPI,MOSI: '1' (0x01)
32.040172166666665,SPI,MOSI: '255' (0xFF)
32.040958666666668,SPI,MOSI: '0' (0x00)
32.563900708333335,SPI,MOSI: '192' (0xC0)
32.564606666666670,SPI,MOSI: '29' (0x1D)
32.565377583333330,SPI,MOSI: w (0x77)
32.566106750000003,SPI,MOSI: '129' (0x81)
32.566953875000003,SPI,MOSI: '7' (0x07)
32.567732083333333,SPI,MOSI: '16' (0x10)
32.568500333333333,SPI,MOSI: '129' (0x81)
32.569200666666667,SPI,MOSI: '7' (0x07)
33.170160750000001,SPI,MOSI: '193' (0xC1)
33.170864750000000,SPI,MOSI: '27' (0x1B)
33.171656166666665,SPI,MOSI: '127' (0x7F)
33.172488375000000,SPI,MOSI: '1' (0x01)
33.173281166666669,SPI,MOSI: '8' (0x08)
33.174171000000001,SPI,MOSI: '16' (0x10)
33.174959500000000,SPI,MOSI: '0' (0x00)
33.175748624999997,SPI,MOSI: '195' (0xC3)
33.176450625000001,SPI,MOSI: '1' (0x01)
33.177249375000002,SPI,MOSI: '0' (0x00)
33.178026583333335,SPI,MOSI: '129' (0x81)
33.178816708333336,SPI,MOSI: '1' (0x01)
33.179714166666663,SPI,MOSI: '255' (0xFF)
33.180481749999998,SPI,MOSI: '0' (0x00)
33.242670208333337,SPI,MOSI: '192' (0xC0)
33.243403999999998,SPI,MOSI: '29' (0x1D)
33.244189166666665,SPI,MOSI: w (0x77)
33.244915041666665,SPI,MOSI: '129' (0x81)
33.245766791666668,SPI,MOSI: '8' (0x08)
33.246541666666666,SPI,MOSI: '16' (0x10)
33.247253958333332,SPI,MOSI: '129' (0x81)
33.247978458333336,SPI,MOSI: '8' (0x08)
33.877151625000003,SPI,MOSI: '192' (0xC0)
33.877913583333331,SPI,MOSI: '29' (0x1D)
33.878714625000001,SPI,MOSI: w (0x77)
33.879427249999999,SPI,MOSI: '129' (0x81)
33.880207416666664,SPI,MOSI: \t (0x09)
33.880945208333330,SPI,MOSI: '16' (0x10)
33.881707833333330,SPI,MOSI: '129' (0x81)
33.882491333333334,SPI,MOSI: \t (0x09)
34.303227041666666,SPI,MOSI: '193' (0xC1)
34.304155958333332,SPI,MOSI: '27' (0x1B)
34.304855666666668,SPI,MOSI: '127' (0x7F)
34.305694500000001,SPI,MOSI: '1' (0x01)
34.306461749999997,SPI,MOSI: '8' (0x08)
34.307226708333332,SPI,MOSI: '16' (0x10)
34.307943958333333,SPI,MOSI: '0' (0x00)
34.308688333333336,SPI,MOSI: '195' (0xC3)
34.309458916666664,SPI,MOSI: '1' (0x01)
34.310315625000001,SPI,MOSI: '0' (0x00)
34.311162416666669,SPI,MOSI: '129' (0x81)
34.312058874999998,SPI,MOSI: '1' (0x01)
34.312805625000003,SPI,MOSI: '255' (0xFF)
34.313588791666668,SPI,MOSI: '0' (0x00)
34.326892708333332,SPI,MOSI: '0' (0x00)
34.327594041666664,SPI,MOSI: '30' (0x1E)
34.328388791666669,SPI,MOSI: '236' (0xEC)
34.329339958333335,SPI,MOSI: '143' (0x8F)
34.330107541666663,SPI,MOSI: '143' (0x8F)
34.331284416666669,SPI,MOSI: '168' (0xA8)
34.332484125000001,SPI,MOSI: '140' (0x8C)
34.333683791666665,SPI,MOSI: '175' (0xAF)
34.334883499999997,SPI,MOSI: '204' (0xCC)
34.336093166666664,SPI,MOSI: '0' (0x00)
34.337302874999999,SPI,MOSI: '1' (0x01)
34.338512541666667,SPI,MOSI: '8' (0x08)
34.510677416666667,SPI,MOSI: '192' (0xC0)
34.511380416666668,SPI,MOSI: '29' (0x1D)
34.512146708333333,SPI,MOSI: w (0x77)
